Title,Decisions,links,source,title,body
Sebi to study surveillance systems in overseas markets,neutral,https://m.economictimes.com/sebi-to-study-surveillance-systems-in-overseas-markets/articleshow/32955496.cms,m.economictimes.com,Sebi to study surveillance systems in overseas markets,"NEW DELHI: With an aim to strengthen its surveillance functions to detect fraudulent and manipulative activities, Sebi is planning to study market intelligence infrastructure and techniques of regulators in the US, UK, Australia and Hong Kong. 

 The proposed study will also include the best practices followed in developed markets for surveillance of algorithmic and high frequency trading, an area which has been a matter of concern not only for India but also for many others. 

 The study is one of the major policy initiatives proposed by capital markets regulator Sebi for the next financial year beginning April 1, 2014, for which it has identified 'capacity building' as a core focus area, a senior official said. 

 According to the proposed move, a comprehensive study needs to be undertaken to understand the ""trend/pattern discovery by regulators in developed markets like the US, UK, Australia and Hong Kong"" in order to keep pace with the ever increasing globalisation of Indian markets. 

 ""The study would include analysis of their surveillance infrastructure and techniques to decipher patterns in the trading, formation of associations between entities, gathering of market intelligence including linkage of price volume pattern to market information, etc,"" the official added. 

 In 2014-15, the Securities and Exchange Board of India (Sebi) also plans to organise an International Research Conference with an aim to commence a dialogue on ways to tackle newer challenges faced by securities markets by ameliorating the pool of research talent around the world. 

 Sebi, which was established on April 12, 1988, has also proposed to organise a Foundation Day lecture each year, beginning the next fiscal by inviting a Nobel laureate or an eminent person from the fields like economics and finance to talk on relevant issues for securities markets. 

 With regard to Sebi's capacity building initiatives, an independent consultant has suggested that the regulator needs to undertake technical training, especially in areas like inspection and surveillance, on a much larger scale and the same would be pursued in the next fiscal more vigorously. 

 At present, Sebi's average training budget per person per year is the lowest among all its peer regulators, while the area of skill development also needs a further fillip. 

 While Sebi is already working on increasing its staff strength in a gradual manner from about 700 currently, it is looking to achieve quality enhancement of staff through better training and skill enhancement measures, so as to further bolster the supervisory and regulatory capacity of the organisation. 
"
"Sebi, exchanges to tighten grip on speculative stocks",neutral,https://m.economictimes.com/sebi-exchanges-to-tighten-grip-on-speculative-stocks/articleshow/41135774.cms,m.economictimes.com,"Sebi, exchanges to tighten grip on speculative stocks","MUMBAI: The capital market regulator and stock exchanges are planning to tighten their grip over small-cap and penny stocks that are susceptible to manipulation. The Securities and Exchange Board of India and the bourses may introduce a new segment called T+ Group, under which margin requirements would be steep and circuit filters would be lower.
 
 At present, stock exchanges try to prevent manipulation by transferring them to the trade-to-trade segment or T Group.. In this segment, traders have to take delivery of the shares they buy, while the daily maximum tradable limit is 5% on either side.
 
 Exchanges shift stocks to the T Group when there is speculation and unusual movement on the back of higher-than-average volumes. These requirements result in a fall in unnatural activity in such shares. The plan to introduce a new segment comes on the heels of reports of manipulation in stock prices during inclusion into or exclusion from the T Group.
 
 The T+ Group would include shares that have been in the T Group for over three months and whose price-to-earnings (P/E) ratio is less than 250 and book value is less than 30 times, said a source familiar with the matter. “Exchanges have got complaints that there is still a lot of manipulation despite stocks being shifted to the T Group. So, they felt there is a need for a new group,” said a source in the know.
 
 Under the T+ Group, margin requirement of 500% and 100% will be introduced on sell and buy transactions respectively. Funds and shares wo
uld be released by the clearing corporation of the exchange only after a month, while the circuit filter would be even lesser than 5%. It has also been proposed that at the time of review, the companies having a P/E greater than 50 times or price-to-book greater than 10 times, will be eligible for moving out of T+ Group to T Group.
 
 Earlier this month, bourses moved almost 550 stocks out of the T Group after they were convinced that speculation has receded. The T Group was introduced shortly after the Ketan Parekh scam in 2001 but the detailed norms of how, when and why shares would be put under surveillance were not disclosed until November 2010.
 
 
"
Single Demat A/c for all financial investments: SEBI,neutral,https://m.economictimes.com/single-demat-a/c-for-all-financial-investments-sebi/articleshow/29959988.cms,m.economictimes.com,Single Demat A/c for all financial investments: SEBI,"HISAR: Market regulator SEBI today said investors will soon be able to have a single dematerialized account for all classes of their financial investments. 

 ""All financial instruments can be operated through single dematerialized account and this facility will be operational by the end of 2014-15,"" said SEBI, Joint Director, Prabhakar R Patil here. 

 He stated this while delivering his address on 'Indian Securities Market--the Journey and the Way Ahead', at an annual national conference held at Guru Jambheshwar University of Science and Technology (GJUST) here today. 

 He further said Foreign Institutional Investors (FIIs) have invested Rs 3,277 crore (USD 532 million) in Indian equity market till January 27, 2014. 

 Earlier, speaking on this occasion, Lt Gen (Retd.) K S Yadava, Vice-Chancellor, YMCA University of Science and Technology, Faridabad, said fostering a culture of innovation would drive growth by creating opportunities for individuals in the economy. 

 He emphasized upon the commitment and culture of trust between employer and employee. 
"
2270-2350 is the range for SBI: Sandeep Wagle,neutral,https://economictimes.indiatimes.com/markets/stocks/recos/2270-2350-is-the-range-for-sbi-sandeep-wagle/articleshow/6104937.cms,economictimes.indiatimes.com,2270-2350 is the range for SBI: Sandeep Wagle,"
  Sandeep Wagle, Founder & MD, APTART Technical Advisory Services, www.aptartindia.com spoke to ET Now on SBI.
  
  
  What are your views on SBI?
  
  There is nothing in the chart. Till it breaks 2400, I do not see a big move. I do not see that happening very soon but I do not see it cracking down, going below 2270-2280. So broadly 2270-2350, that is the range.
  
  
  What do you make out of generally in terms of the midcap side of the market?
  
  We have had decent moves in midcaps also, but I would agree that it has been very specific and selective. You did not have a whole host of midcaps moving, but even in the banking space, you have a State Bank which is sideways but you have a Bank of Baroda, Canara Bank which is ready to move 5-7% even from current levels. So it is more of choosing and picking of stocks. It is not this or that. Some of this, some of that is what I feel.
 "
Cover up all positions for SBI: Mitesh Thacker,neutral,https://m.economictimes.com/markets/stocks/recos/cover-up-all-positions-for-sbi-mitesh-thacker/articleshow/11168140.cms,m.economictimes.com,Cover up all positions for SBI: Mitesh Thacker," In a chat with ET Now, Mitesh Thacker, Technical Analyst, miteshthacker.com, shares his views on various stocks.  ET Now: What is your call on SBI?  Mitesh Thacker: If somebody sold out of the money calls, square them off. If somebody has written out of the money puts also, square them off. The Bank Nifty has broken down. SBI is a very important constituent of that index. A lot of other PSU banking stocks are showing weak patterns. If somebody was short at 1950 or 2000 strike call option, we will hardly have any premium left. So, it make sense to cover them up.  Plus 1650 broadly was a strike where some put writing was observed earlier but that has been covered up with the fact that stock prices are now trading below those levels. So, I would not remain long on SBI or any other banking stocks via the futures or the options route for the time being. Cover up all positions of SBI. 
"
"Saudi market opens, may affect global fund flows",neutral,https://m.economictimes.com/markets/stocks/news/saudi-market-opens-may-affect-global-fund-flows/articleshow/47672381.cms,m.economictimes.com,"Saudi market opens, may affect global fund flows","BY Maria Levitov 
 
 LONDON: Come Monday, global equity markets will wake up to a new $558 billion magnet pulling cash out of developing nations from Russia to Malaysia. 

 As Saudi Arabia lifts a ban on direct investments by foreigners, fund allocators are preparing to shift money out of other countries and put it to work in the Arab world's largest stock market. While there's little consensus on which country will be the biggest loser, money managers mostly agree that energy producers will feel the heaviest effects. Below are the views of seven emerging-markets investors and strategists on what to expect: 

 Martial Godet, head of emergingmarket equities and derivatives strategy at BNP Paribas SA in Paris: 

 Saudi Arabia “will not be a bargain, but it can be a nice diversification from emerging Asia that has become increasingly large within emerging markets. The biggest losers will be markets associated with oil and energy: Brazil, Mexico, Russia, Indonesia, Malaysia.“ 

 Maarten-Jan Bakkum, senior emerging-markets strategist at NN Investment Partners in The Hague: 

 “Investors will eventually sell a bit across the board to get to a decent weight in Saudi Arabia. There might be a bit more selling in other oil countries, but then we should ask ourselves what are the pure oil plays in emerging-markets, comparable to Saudi Arabia? Only Russia comes close.“ 

 Charles Robertson, global chief economist at Renaissance Capital in London: 

 “The UAE and Qatar may suffer. After Saudi Arabia's inclusion in MSCI EM, investors might think: why bother looking at small Qatar when you can choose Saudi to be your Gulf proxy?“ 

 James Bannan, who oversees the $150 million Frontier Markets Fund at Coeli Asset Management in Mal mo, Sweden: 

 “Most of the large frontier-market funds already have decent exposure to Saudi Arabia. If they were to increase their exposure, it would come from allocations in the region, namely Kuwait, the UAE., Qatar and Oman.“ 

 Rami Sidani, the head of frontier markets at Schroder Investment Management in Dubai: 

 “The event of Saudi Arabia opening up is a very positive development for the entire Gulf region, as it graduates to becoming an investment destination for emerging-market funds. The Gulf market won't be able to be disregarded by international investors as an asset class.“ 

 Julian Mayo, co-chief investment officer at Charlemagne Capital in London: 

 “This move will gradually benefit Saudi in the next two years, as Saudi becomes investible to a wider range of investors, but we don't expect any specific market to suffer as a result of this move. Ultimately, stock performance depends on fundamentals of earnings and valuations.“ 

 Ghadir Abu Leil-Cooper, the head of the Europe, Middle East, Africa and global frontier markets equity team at Baring Investment Services in London: 

 “I don't think there is going to be a massive knock-on effect to start with from the day of the opening, as the market is being opened in a very limited way with a lot of requirements for anyone wanting to go into the market directly. We are already in Saudi Arabia. It's an out-ofindex position in my fund, which is around 20 %."" 
"
Sanghvi Forging and Engineering Ltd IPO opens tomorrow,neutral,https://m.economictimes.com/markets/ipos/fpos/sanghvi-forging-and-engineering-ltd-ipo-opens-tomorrow/articleshow/8152797.cms,m.economictimes.com,Sanghvi Forging and Engineering Ltd IPO opens tomorrow,"
  AHMEDABAD: Vadodara-based Sanghvi Forging and Engineering (SFE) Ltd today said it expects to raise Rs 36.90 crore through its initial public offering (IPO) opening tomorrow.
  
  The company has fixed a price band of its IPO between Rs 80 and Rs 85. The issue opens for subscription on May 4 and closes on May 6 for QIB investors and on May 9 for the non-institutional investors (NII) and retail bidders.
  
  The company is diluting 37 per cent of its stake through the IPO.
  
  ""We are expanding the capacity of our 4 metric tonne (MT) single forging unit. A project with single piece forging capacity of 40 MT will be set up at an investment of Rs 120 crore,"" SFE Director of International Sales Naresh Sanghvi told PTI.
  
  The company is an approved global vendor of General Electric (GE) and it has obtained an approval of Mazagaon Dock, a GoI enterprise manufacturing submarines and vessels for defence, and Kuwait National Petroleum Corporation, he added.
  
  ""The company has secured term loan of Rs 50 crore and Rs 22 crore from the State Bank of India and Bank of Baroda, respectively for the project, while Rs 36.90 crore shall be raised through this IPO to part finance the project,"" Sanghvi said.
  
  ""In a pre-IPO placement, the company has sold close to seven lakh equity shares at Rs 80 per piece to a German company Dango & Dinethal Mascinenbau (GMBH), with the lock in period of one year,"" he said.
  
  The company turnover stood at Rs 29.50 crore in the third quarter of 2010-11 ending December, of which 20 per cent accounts for exports. It reported a profit after tax (PAT) of Rs 3 crore.
  
  The company will begin manufacturing critical products like rotors for turbine, tube sheets for oil and gas, shafts for ship building, shafts for heavy engineering, which currently are being imported from Korea, Italy and Japan, Sanghvi said.
  
  The products find application in the shipping industry, defence, oil and gas sector and for space application purposes.
  
  Competing with players like Bharat Forge, which had recently set up a plant of similar capacity to meet the growing demand for such products; it targets to maintain exports of 20 per cent of the total turnover.
  
  The Indian forging industry has grown at a CAGR of 15.6 per cent between 2001-2008 period, while the exports sales during the same period grew at CAGR of 25.1 per cent.
 "
Samsung Electronic India enterprise business head quits,neutral,https://economictimes.indiatimes.com/samsung-electronics-india-enterprise-business-head-quits/articleshow/38676903.cms,economictimes.indiatimes.com,Samsung Electronics' India enterprise business head quits,"NEW DELHI: Samsung Electronics' India enterprise business head Sameer Garde has decided to resign to pursue new career opportunities, the company said. 

 Garde had joined Samsung to set up the enterprise business for a short duration on project basis. ""After completion of this project, I have decided to move on,"" he added. 

 Samsung said the company and Garde had mutually agreed to his move onto other opportunities outside the company. 
"
Soiles Bhattacharya takes interim charge of SAIL,neutral,https://m.economictimes.com/soiles-bhattacharya-takes-interim-charge-of-sail/articleshow/5998976.cms,m.economictimes.com,Soiles Bhattacharya takes interim charge of SAIL,"
  NEW DELHI: Soiles Bhattacharya today took over as the interim chairman of steel maker SAIL after incumbent S K Roongta superannuated.
  
  ""Steel Authority of India Ltd (SAIL) informs that S K Roongta ceases to be the chairman of SAIL with effect from May 31, 2010, on attaining the age of superannuation,"" the company said in a filing to the Bombay Stock Exchange.
  
  ""Further, the company informs that Soiles Bhattacharya Director (Finance) SAIL has been given the additional charge of Chairman SAIL,"" it added.
  
  Bhattacharya is the senior most director in SAIL. Official sources said that he has been given the additional charge for a period of three months or until further orders are issued.
  
  The steel ministry had to appoint an interim chairman, as there were delays in approval of state-owned BHEL's C S Verma for the top job in the steel PSU. Government's headhunter Public Enterprise Selection Board (PESB) had recommended Verma for the post of chairman of SAIL.
  
  While most of the clearances for Verma were in place, his appointment was not yet confirmed by the Appointments Committee of the Cabinet (ACC), pending which Bhattacharya has been appointed as the interim chairman.
  
  A government official, on the condition of anonymity, said that recently certain clarifications were sought from the ACC over appointment of a new chairman of SAIL.
  
  ""The Steel Ministry has already sent its reply on Verma's appointment to the ACC,"" he added.
  
  Steel minister Virbhadra Singh had last month said that he has already approved Verma's name for the post of SAIL chairman and recommended the same to the ACC.
  
  Bhattacharya assumes the responsibility of the country's largest steel firm at a time, which analysts say could be ""a very difficult time for the steel industry"", which is hit by rising prices of raw material like iron ore and coking coal and slackening demand ahead of the monsoon.
 "
"SAIL sets rs. 7,000-crore FPO process in motion",neutral,https://m.economictimes.com/markets/ipos/fpos/sail-sets-rs-7000-crore-fpo-process-in-motion/articleshow/7518343.cms,m.economictimes.com,"SAIL sets rs. 7,000-crore FPO process in motion","
  NEW DELHI: State-run Steel Authority of India, or Sail, the country’s largest steel producer, has initiated the process for its Rs. 7,000 crore follow-on public offer (FPO) and is planning to enter the market by March end or early April.
  
  The issue that was scheduled to enter the market in the second week of February was delayed after the state-run company objected to the conflict of interest of four investment bankers advising the issue. These bankers had also accepted a mandate for Tata Steel, which entered the market in January. The company had issued notices to these bankers alleging that advising Tata Steel, which was also from the same sector, amounted to conflict of interest. 
  
  “The issue with the bankers have been resolved and we will attempt to enter the market by the end of March, depending upon the market condition,” SAIL chairman CS Verma told ET.
  
  On Thursday, the department of disinvestments met senior officials of steel ministry, SAIL and representatives of six investment bankers to give the green signal for the FPO. “Bankers have done significant due diligence on the mandate. It will take two more weeks to prepare the prospectus that will be filed with the Sebi,” a banker told ET.
  
  The exact timing of the issue will depend upon the Rs. 12,000-crore share sale by exploration behemoth Oil and Natural Gas Corporation, a senior official of the department of disinvestments said. The proposed issue comprises 5% of fresh issue by the company and a share sale of a similar amount by the government.
 "
Rupee swings hand arbitrage advantage to day traders,neutral,https://m.economictimes.com/markets/forex/rupee-swings-hand-arbitrage-advantage-to-day-traders/articleshow/45635008.cms,m.economictimes.com,Rupee swings hand arbitrage advantage to day traders,"MUMBAI: With the rupee turning volatile against the dollar, day traders have tapped an arbitrage opportunity within a short span between the exchange traded futures and domestic over-the-counter forward markets. 

 The intensity on Tuesday was about 5-10 paise compared with zero to three paise a week or two ago in the 1-month contract category. Traders were seen buying the January contract in the dollar-rupee pair at about 63.82/$ while selling the similar maturity forward contract at 63.87-63.88. The gap, or spread, was on the higher end in other pairs like euro-rupee or pound-rupee or yen-rupee. 

 “Traders have initiated fresh long positions for the last two weeks as the rupee has turned volatile,” said Sajal Gupta - head (forex and interest rate), Edelweiss Financial Services. 

 “Earlier, they were enjoying premium of a stable exchange rate. Intra-day sharp volatility led to some arbitrage opportunities.” The average daily futures volume has nearly doubled to 11,300 crore compared with 6,050 crore in the first fortnight of the month, show data from NSE. 

 Between December 15 and 23, the rupee has swung from 62.46 to 63.89 per dollar, a movement as high as 2.29%, or 143 paise. 

 “After being ranged and quiet for nearly five months, dollar/rupee sprang to life since the first week of December,” said Anindya Banerjee, currency analyst at Kotak Securities. “Since then, turnover or participation has increased in all the three pillars of financial markets, viz., speculators, arbitrageurs and hedgers have become active.” 

 Over the past one week, the offshore non-deliverable forward market has been tepid as most traders have gone on leave ahead of year-end festivities globally. 

 The spreads, or gaps, with non-deliverable forward (NDF) from two domestic markets have shrunk to near zero from eight or 10 paise discount earlier. This, too, has fuelled arbitrages between domestic futures and forwards. Futures, forwards and NDFs all are the rupee derivatives. 

 Such large arbitrage opportunities have been lapped up by traders, which has helped in pumping up the volume on the exchange, dealers said. “We have seen arbitrage between futures and forward markets whenever there is demand-supply mismatch and sudden exchange rate volatility,” said Abhishek Goenka, founder & CEO, India Forex Advisors. 

 Arbitrage opportunities wane as and when the exchange rate turns to a particular trending, be it down or up instead of sharp swings. Traders’ rush to tap such opportunities is also being blamed. 

 “That too has not lasted long, as players have captured the difference and consequently, the contracts on OTC and exchange are now almost back at parity,” Banerjee said. On Wednesday, the local unit trended down against the greenback to close the day’s trading at 63.52 per dollar, weakened 0.38% from a day earlier. 

 Oil companies were seen buying dollars in the domestic forwards to meet their month-end demand. 
"
RP-Sanjiv Goenka Group to begin new CSR initiatives,neutral,https://m.economictimes.com/rp-sanjiv-goenka-group-to-begin-new-csr-initiatives/articleshow/31207287.cms,m.economictimes.com,RP-Sanjiv Goenka Group to begin new CSR initiatives,"KOLKATA: The RP-Sanjiv Goenka Group will float a separate entity to take up CSR activities of the group. The entity could be a trust or a corporate entity as well, said Sanjiv Goenka, the group’s chairman. This trust will set up center for excellences in the areas of education, skills development and healthcare. Goenka was talking to reporters on the eve of 84th birthday of RP Goenka. 

 Goenka, who announced RP Goenka scholarship scheme on Friday, said the group has a net profit of around Rs 900 crore. As per the new rule 2 per cent of the net profit should go to CSR activities. ""Our target is to set up one world class institution in every three years,"" he added. RP-Sanjiv Goenka Group could have an yearly corpus of Rs 18 crore for CSR. ""We want to create institutions and do something which is worthwhile instead of fettering it away. We are in the process of creating a trust which will set up bodies like educational and medical institutions. The idea is to create at least one institution in a period of three years. So, within a timespan of a decade we will be able to set up at least three institutions something which the city would be proud of. The trust is not yet been formed, and we are looking at things like the corpus that we can start with. We need a centralised structure to channelise our CSR initiatives ,"" he said. 

 ""We need around Rs 50-55 crore for a world class education or healthcare institution. So in 10 years we can have three. It is better to do something tangible from the CSR fund,” he added. Elaborating about the scholarship, Goenka added that it will offer Rs 60,000 scholarship a year to 30 students in the state initially. More students will be added gradually. 

 ""A student who has secured at least minimum 85 per cent marks in 2014 class 12 examination will be eligible for the scholarship. The idea is to support the student till it finishes the bachelors’ degree,"" he added. However,the combined family income of the applicant should not exceed Rs 2.5 lakh per year. 

 
"
AGM can open new chapter for RIL shareholders,neutral,https://m.economictimes.com/markets/stocks/news/agm-can-open-new-chapter-for-ril-shareholders/articleshow/6061579.cms,m.economictimes.com,AGM can open new chapter for RIL shareholders,"
  MUMBAI: When Mukesh Ambani steps out of his Black Mercedes, with wife Nita Ambani in tow, on Friday, to chair the annual general meeting (AGM) of Reliance Industries (RIL), it could mark the beginning of a new chapter not only for the Ambani family, but the extended family of 3.5 million RIL shareholders.
  
  Many thoughts would cross Mukesh's mind before he proceeds for the 36th AGM, being held at the Birla Matoshree auditorium in south Mumbai, as the company embarks on a new journey of going beyond its traditional business of oil refining to enter new sectors like power, telecom and financial services. These were the very sectors which RIL was barred from entering after the Reliance empire was split between the two brothers . Now, with the truce in place, the AGM would put an official seal on the patch-up , something which shareholders having been hoping to witness for a long time.
  
  What began as a bitter period of animosity between the Ambani brothers five years ago, could well come to an end on Friday, if Anil Ambani attends, something which no one is confirming but everyone is talking about. Anil is expected to represent himself as an ‘ordinary shareholder' , this time to express his gratitude for the truce agreement between RIL and his group.
  
  
  Shareholders expect big announcements
  
  The AGM of RIL would mark a breakaway from what shareholders saw at the August 2005 AGM, when an emotional Anil Ambani had said: ‘‘ Today, it is a very emotional day for me as I stand here with the blessings of my beloved mother Kokilaben . She has given birth to me twice. First, on June 4, 1959 and the second one on June 18, 2005. Both Mukesh and I could not be in front of you without her support and blessings.” Perhaps, June 18, 2010 would mark another rebirth for Anil.
  
  Ironically, he had sought his elder brother's blessings even then, when he was getting started on building his own empire. In all probability , this year's AGM could be like a ‘home coming' for Anil and his family, given the thaw in relations between the two factions.Shareholders could indeed witness a special ‘Kodak ’ moment if the two families happen to be seated together in the front row, just like old times.
  
  However, one sticky subject which Mukesh could touch upon at the AGM is the gas pricing issue for ADAG's power business. Mukesh had, in past AGMs, briefed shareholders on the gas dispute, which has been the main bone of contention between the two brothers ever since the Reliance empire was split. Said Shailesh Mehta, an RIL shareholder , who owns 32 shares of the company since it went public in 1977, ‘‘ I’m expecting the chairman to make big announcements at the AGM. We expect a new vision for RIL.”
  
  Clearly, the mood is already upbeat as to what Mukesh would unveil at the AGM.
 "
Should you opt for richly valued stocks?,neutral,https://m.economictimes.com/markets/stocks/news/should-you-opt-for-richly-valued-stocks/articleshow/44867043.cms,m.economictimes.com,Should you opt for richly valued stocks?,"The holy grail of stock market investing has forever remained elusive: fundamentally sound companies trading at cheap valuations. Like all good things in life, the top performers of the equity universe—companies that boast stable cash flows, high profit margins and efficient management, among others—carry the burden of high valuations, with their shares trading at substantial premiums to the broader indices as well as their peers.

This presents a dilemma for investors and experts alike. Some people like Vikas Gupta, executive vice-president, Arthveda Fund Management, questions the obsession with 'quality'. ""People are paying through their nose for these stocks. There is no doubt about the solid fundamentals of these companies, but there is a limit to the premium one should be paying for them,"" he says. Gupta believes such valuations cannot be sustained for long. ""There are other companies that are valued at much lower prices, and when these sectors and companies start showing results, money will be pulled out from the highperforming set of stocks,"" he argues.

Therefore, Gupta cautions investors against blindly buying the so-called highquality stocks. ""Unless there is a strong likelihood of the company's sales doubling within the next 2-3 years, and this positive development has not been factored in in the pricing of the stock, paying such a high price for it just does not make sense,"" Gupta adds.

In spite of the warnings by experts, there is always a good reason to track these fundamentally strong companies that have been commanding rich valuations in the market across time periods because of the opportunities they might throw up. Here, we have restricted our search to the CNX100 universe and included only those high-performing stocks that have been around for the past 10 years (since October 2004). The stock-picking filters left us with 79 stocks. Next, we compared the monthly average price-to-earnings ratio (PE) for each of these stocks against the monthly average PE of the Nifty index for the period under consideration. This exercise revealed the number of occasions on which each stock traded at a premium to the benchmark index, helping us identify the final list of perennially expensive stocks.

We have also compared the 10-year median PE of these stocks with the current PE to check where they stand today in terms of historical valuations. To determine the median, we first sort the list in ascending order, then pick the middle value. Comparing it to the average or mean valuation, the median value is a much more realistic interpretation of the market, especially if the data distribution is asymmetrical, which is the case for many of the stocks under consideration. Let's dig deeper into the final list of eight high-performing stocks and assess where they stand in terms of their fundamentals.

Stocks that have consistently traded at premium valuations

				

Asian Paints

The market leader in the paints business has always commanded a hefty premium in the stock market. Its superior pricing power due to its leadership position has allowed the company to maintain healthy profit margins throughout the past decade.

Over the past 2-3 years, Asian Paints has clocked a steady volume growth of around 10 per cent. With the company's new premium offerings in the fast-growing exterior paints segment, it is likely to maintain its profitability. Currently, the stock is trading at around 50 times the trailing 12-month earnings, compared to the 10-year median PE of 31.5. It is available at 144 per cent premium to the Nifty index PE. With these high valuations, most analysts are emphasising on caution despite the company's superior fundamentals. Says Shirish Pardeshi, head, research, Anand Rathi Securities: ""Though the company continues to report a healthy earnings growth, we believe most of the upside is capped at current valuations.""


	 


Dabur

The fast-moving consumer goods (FMCG) major, Dabur, enjoys a strong presence in the low-penetration and high-growth categories. It is known for its unique positioning, with a suite comprising products derived from ayurvedic and herbal sources. The company's robust fundamentals have naturally been awarded with premium valuations at all times. The stock has historically traded at a PE of around 37 times, but is currently enjoying a valuation multiple of nearly 57 times the trailing 12-month earnings. This stands at a 173 per cent premium to the Nifty index, almost twice its historical premium of 88 per cent. Despite these high valuations, analysts remain bullish on the stock given the company's strong innovation pipeline and high volume growth. Says Abneesh Roy, analyst at Edelweiss Securities: ""The company is in a sweet spot with volume growth ahead of most peers due to its huge innovation funnel, higher ad spends and aggressive distribution drive.""

HDFC

The first specialised housing finance company in the country, HDFC has enjoyed premium valuations over the years due to its consistent track record in earnings and loan book growth. Across economic cycles, its return ratios have remained healthy, with a return on equity of over 20 per cent in the past 10 years. The company's share price has appreciated recently due to the expectations of a merger with its subsidiary, HDFC Bank. Today, the stock trades at 29 times the earnings, which is not too far from its 10-year median PE of around 27. Its premium over the Nifty is at par with its historical valuation premium.

""At the operating level, HDFC continues to deliver superior performance led by strong growth, steady margins and robust asset quality. However, the stock is trading at a premium valuation and the scope for upside is limited,"" says a report from brokerage firm, Sharekhan. It maintains its 'hold' rating on the stock.

HDFC Bank

HDFC Bank has always held sway over the market, enjoying rich valuations. It has been awarded for its consistent track record of clocking over 30 per cent profit growth. However, it has recently seen the valuations fall from a historical context, after failing to match its own lofty standards of earnings growth. The valuation premium over the Nifty index has narrowed significantly compared to its historical premium. Analysts, however, remain positive on the stock. Says Vaibhav Agrawal, vicepresident, research, Angel Broking:

""Though the current earnings trajectory at over 21 per cent year-on-year is lower than its illustrious track record of over 30 per cent earnings growth, it is still impressive and better than other large private peers in light of the current macro environment. A likely economic recovery would reflect in higher loan growth, which, in our view, justifies a premium valuation multiple.""

Kotak Mahindra Bank

This relative newcomer in the banking space has made a mark for itself with its focus on retail loans. It fetches the highest net interest margins in the industry at 4.5 per cent and boasts a better-than-average asset quality, with its net non-performing assets (NPA) of 1 per cent. It grew its loan book at 25 per cent compounded annual growth rate (CAGR) in the past five years. Its high loan book growth, strong management and consistently high return ratios have allowed it to enjoy rich valuations.

At 51 times the trailing 12-month earnings, it is trading marginally higher than its his torical multiple and is expensive. Analysts, however, remain bullish because of its all-round superiority. Says Manish Ostwal, analyst, KR Choksey Institutional Research: ""We believe that strong core capitalisation, superior margins and asset quality, improving liability franchise with strong market positioning in capitallinked businesses, are the key differentiators for Kotak.""


	 


Titan Company

Jewellery and watchmaker, Titan, is another company that has always been valued on the higher side. Its dominant position in the organised market, aided by unwavering trust from an upwardly mobile and increasingly brand-conscious Indian middle class, has held the company in good stead all these years. The stock has historically traded at twice the valuation of the broader Nifty index, but is currently trading at a premium of 135 per cent. At a PE of 49 times the trailing 12-month earnings, it is much more expensive than its 10-year median PE of around 39. Yet, analysts are convinced that the stock has enough potential even at these levels. Says Gautam Duggad, analyst, Motilal Oswal Securities: ""We believe that Titan will be a key beneficiary of the improving macro and urban consumer sentiment. The dominant presence in its core segments, underlying shift towards branded segments in both jewellery and watches, and a strong balance sheet make it a compelling play on rising urban aspirations and, therefore, a preference for branded lifestyle goods.""

Apollo Hospitals 

Apollo is India's largest private healthcare service provider, with an integrated business model that offers an umbrella of services. Apart from hospitals, the company has the largest organised pharmacy retail chain, with around 1,600 stores, accounting for roughly 30 per cent of its total revenue. The healthcare services segment has grown at a healthy CAGR of 17 per cent over the past five years on account of incremental hospital addition, as well as expansion and maturity of older hospitals. The pharmacy business has grown at nearly 33 per cent CAGR in the past five years and is also a candidate for possible value unlocking in the future. The consistent growth has allowed the company to fetch premium valuations at all times. At a trailing PE of 46 times, the stock is trading much higher than its historical valuation of around 34.5 times. Analysts say the stock is not providing much comfort at these levels.

Motherson Sumi Systems

This auto component maker has been on an unmatched growth trajectory over the past decade. Even during the troubled years, when its peers struggled, Motherson was able to protect its revenue base and maintain profitability. In the past, it has set very ambitious five-year growth targets for itself and has gone ahead to achieve them.

Having already achieved its revenue target one year in advance, it appears set to meet its target of 40 per cent return on capital employed (ROCE) by 2015. Given such robust fundamentals, analysts continue to back the stock despite a steep PE multiple of 62 times. Says Kaushal Maroo, an analyst at Emkay Global Financial Services: ""Over the past five years, the Street's focus on nearterm earnings has possibly lead to it missing the bigger picture. The company has emerged from being an Indian wiring harness maker of repute to being a supplier of rear-view mirrors and polymer products to major European original equipment manufacturers (OEMs). We see over 30 per cent earnings CAGR during 2013-18.""
The Nifty Fifty era

The craze over high-quality growth stocks has echoes of a bygone era—the US of the 1960s and 70s—when the Nifty Fifty, a basket of 50 popular stocks, enjoyed an obsessive following by investors. These were widely perceived as solid buy-and-hold growth stocks and their lofty valuations were considered well-justified. While these 50 stocks propelled the US bull market of the early 1970s, the subsequent bear market that lasted till 1982 caused valuations of the Nifty Fifty to fall to low levels along with the rest of the market. Most of these stocks underperformed the broader market averages. While many of these are still good performers (Coca-Cola, Gillette, PepsiCo, Procter & Gamble), some have lost their way (Polaroid, Eastman Kodak, Dow Chemical). It should serve as a cautionary tale of unrealistic expectations from growth stocks.

"
